study_id,theme,subtheme,summary,quote,quote_page,quote_section,location_context,confidence,events,total,pct,ci95_low,ci95_high
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ceftriaxone: 4/7 (57.14%),,,,,,4.0,7.0,57.14,25.05,84.18
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ceftriaxone: 4/7 (57.14%),,,,,,4.0,7.0,57.14,25.05,84.18
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / ceftazidime: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / ceftazidime: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,specimen_site,AMR prevalence for Pseudomonas aeruginosa / ceftazidime: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,pathogen_specific,AMR prevalence for Enterococcus faecalis / ampicillin: 1/3 (33.33%),,,,,,1.0,3.0,33.33,6.15,79.23
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterococcus faecalis / ampicillin: 1/3 (33.33%),,,,,,1.0,3.0,33.33,6.15,79.23
Hamudu2025-Tanzania-BMC_SRHH-2024-01,amr_prevalence,specimen_site,AMR prevalence for Enterococcus faecalis / ampicillin: 1/3 (33.33%),,,,,,1.0,3.0,33.33,6.15,79.23
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ampicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ampicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / ampicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ampicillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / oxacillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / oxacillin: 20/20 (100.0%),,,,,,20.0,20.0,100.0,83.89,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / ampicillin: 27/27 (100.0%),,,,,,27.0,27.0,100.0,87.54,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / ampicillin: 27/27 (100.0%),,,,,,27.0,27.0,100.0,87.54,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Klebsiella spp. / ampicillin: 27/27 (100.0%),,,,,,27.0,27.0,100.0,87.54,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella spp. / ampicillin: 27/27 (100.0%),,,,,,27.0,27.0,100.0,87.54,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / ceftriaxone: 23/27 (85.19%),,,,,,23.0,27.0,85.19,67.52,94.08
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / ceftriaxone: 23/27 (85.19%),,,,,,23.0,27.0,85.19,67.52,94.08
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Klebsiella spp. / ceftriaxone: 23/27 (85.19%),,,,,,23.0,27.0,85.19,67.52,94.08
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella spp. / ceftriaxone: 23/27 (85.19%),,,,,,23.0,27.0,85.19,67.52,94.08
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ampicillin: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ampicillin: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ampicillin: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ampicillin: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ceftriaxone: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ceftriaxone: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ceftriaxone: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Hope2019-Uganda-Mbarara-2015-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ceftriaxone: 9/9 (100.0%),,,,,,9.0,9.0,100.0,70.08,100.0
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ampicillin: 58/74 (78.38%),,,,,,58.0,74.0,78.38,67.73,86.23
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ampicillin: 58/74 (78.38%),,,,,,58.0,74.0,78.38,67.73,86.23
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ampicillin: 58/74 (78.38%),,,,,,58.0,74.0,78.38,67.73,86.23
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / amoxicillin-clavulanate: 9/74 (12.16%),,,,,,9.0,74.0,12.16,6.53,21.53
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / amoxicillin-clavulanate: 9/74 (12.16%),,,,,,9.0,74.0,12.16,6.53,21.53
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / amoxicillin-clavulanate: 9/74 (12.16%),,,,,,9.0,74.0,12.16,6.53,21.53
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ceftazidime: 37/74 (50.0%),,,,,,37.0,74.0,50.0,38.89,61.11
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ceftazidime: 37/74 (50.0%),,,,,,37.0,74.0,50.0,38.89,61.11
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ceftazidime: 37/74 (50.0%),,,,,,37.0,74.0,50.0,38.89,61.11
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / cefotaxime: 30/74 (40.54%),,,,,,30.0,74.0,40.54,30.09,51.92
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / cefotaxime: 30/74 (40.54%),,,,,,30.0,74.0,40.54,30.09,51.92
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / cefotaxime: 30/74 (40.54%),,,,,,30.0,74.0,40.54,30.09,51.92
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 50/74 (67.57%),,,,,,50.0,74.0,67.57,56.27,77.14
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 50/74 (67.57%),,,,,,50.0,74.0,67.57,56.27,77.14
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 50/74 (67.57%),,,,,,50.0,74.0,67.57,56.27,77.14
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / clindamycin: 52/74 (70.27%),,,,,,52.0,74.0,70.27,59.07,79.47
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / clindamycin: 52/74 (70.27%),,,,,,52.0,74.0,70.27,59.07,79.47
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / clindamycin: 52/74 (70.27%),,,,,,52.0,74.0,70.27,59.07,79.47
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / cotrimoxazole: 54/74 (72.97%),,,,,,54.0,74.0,72.97,61.91,81.77
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / cotrimoxazole: 54/74 (72.97%),,,,,,54.0,74.0,72.97,61.91,81.77
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / cotrimoxazole: 54/74 (72.97%),,,,,,54.0,74.0,72.97,61.91,81.77
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / erythromycin: 51/74 (68.92%),,,,,,51.0,74.0,68.92,57.66,78.31
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / erythromycin: 51/74 (68.92%),,,,,,51.0,74.0,68.92,57.66,78.31
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / erythromycin: 51/74 (68.92%),,,,,,51.0,74.0,68.92,57.66,78.31
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / imipenem: 0/74 (0.0%),,,,,,0.0,74.0,0.0,0.0,4.94
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / imipenem: 0/74 (0.0%),,,,,,0.0,74.0,0.0,0.0,4.94
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / imipenem: 0/74 (0.0%),,,,,,0.0,74.0,0.0,0.0,4.94
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / vancomycin: 11/74 (14.86%),,,,,,11.0,74.0,14.86,8.51,24.69
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / vancomycin: 11/74 (14.86%),,,,,,11.0,74.0,14.86,8.51,24.69
Iyamba2014-DRC-Kinshasa-2013-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / vancomycin: 11/74 (14.86%),,,,,,11.0,74.0,14.86,8.51,24.69
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Acinetobacter baumannii / ceftriaxone: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Acinetobacter baumannii / ceftriaxone: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Acinetobacter baumannii / ceftriaxone: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Acinetobacter baumannii / ciprofloxacin: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Acinetobacter baumannii / ciprofloxacin: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Acinetobacter baumannii / ciprofloxacin: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Acinetobacter baumannii / gentamicin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Acinetobacter baumannii / gentamicin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Acinetobacter baumannii / gentamicin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Acinetobacter baumannii / cefotaxime: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Acinetobacter baumannii / cefotaxime: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Acinetobacter baumannii / cefotaxime: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Acinetobacter baumannii / tigecycline: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Acinetobacter baumannii / tigecycline: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Acinetobacter baumannii / tigecycline: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / chloramphenicol: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / chloramphenicol: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / chloramphenicol: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / ciprofloxacin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / ciprofloxacin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / ciprofloxacin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / co-trimoxazole: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / co-trimoxazole: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / co-trimoxazole: 1/1 (100.0%),,,,,,1.0,1.0,100.0,20.65,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / gentamicin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / gentamicin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / gentamicin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / meropenem: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / meropenem: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / meropenem: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / amikacin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / amikacin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / amikacin: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / tigecycline: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / tigecycline: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / tigecycline: 0/1 (0.0%),,,,,,0.0,1.0,0.0,0.0,79.35
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / clindamycin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / clindamycin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / clindamycin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / erythromycin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / erythromycin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / erythromycin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / gentamicin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / gentamicin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / gentamicin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / cefoxitin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / cefoxitin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Kachipedzu2024-Malawi-QECH-2023-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / cefoxitin: 3/3 (100.0%),,,,,,3.0,3.0,100.0,43.85,100.0
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ofloxacin: 0/48 (0.0%),,,,,,0.0,48.0,0.0,0.0,7.41
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ofloxacin: 0/48 (0.0%),,,,,,0.0,48.0,0.0,0.0,7.41
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ofloxacin: 0/48 (0.0%),,,,,,0.0,48.0,0.0,0.0,7.41
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 48/48 (100.0%),,,,,,48.0,48.0,100.0,92.59,100.0
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 48/48 (100.0%),,,,,,48.0,48.0,100.0,92.59,100.0
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / oxacillin: 48/48 (100.0%),,,,,,48.0,48.0,100.0,92.59,100.0
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / gentamicin: 6/48 (12.5%),,,,,,6.0,48.0,12.5,5.86,24.7
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / gentamicin: 6/48 (12.5%),,,,,,6.0,48.0,12.5,5.86,24.7
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / gentamicin: 6/48 (12.5%),,,,,,6.0,48.0,12.5,5.86,24.7
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / ofloxacin: 0/39 (0.0%),,,,,,0.0,39.0,0.0,0.0,8.97
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / ofloxacin: 0/39 (0.0%),,,,,,0.0,39.0,0.0,0.0,8.97
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,specimen_site,AMR prevalence for Pseudomonas aeruginosa / ofloxacin: 0/39 (0.0%),,,,,,0.0,39.0,0.0,0.0,8.97
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / gentamicin: 10/39 (25.64%),,,,,,10.0,39.0,25.64,14.57,41.08
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / gentamicin: 10/39 (25.64%),,,,,,10.0,39.0,25.64,14.57,41.08
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,specimen_site,AMR prevalence for Pseudomonas aeruginosa / gentamicin: 10/39 (25.64%),,,,,,10.0,39.0,25.64,14.57,41.08
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella pneumoniae / ofloxacin: 0/22 (0.0%),,,,,,0.0,22.0,0.0,0.0,14.87
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella pneumoniae / ofloxacin: 0/22 (0.0%),,,,,,0.0,22.0,0.0,0.0,14.87
Akoachere2014-Cameroon-Buea-201010201103-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella pneumoniae / ofloxacin: 0/22 (0.0%),,,,,,0.0,22.0,0.0,0.0,14.87
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Proteus spp. / ampicillin: 21/28 (75.0%),,,,,,21.0,28.0,75.0,56.64,87.32
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Proteus spp. / ampicillin: 21/28 (75.0%),,,,,,21.0,28.0,75.0,56.64,87.32
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,specimen_site,AMR prevalence for Proteus spp. / ampicillin: 21/28 (75.0%),,,,,,21.0,28.0,75.0,56.64,87.32
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Proteus spp. / cefazolin: 23/28 (82.14%),,,,,,23.0,28.0,82.14,64.41,92.12
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Proteus spp. / cefazolin: 23/28 (82.14%),,,,,,23.0,28.0,82.14,64.41,92.12
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,specimen_site,AMR prevalence for Proteus spp. / cefazolin: 23/28 (82.14%),,,,,,23.0,28.0,82.14,64.41,92.12
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella spp. / ampicillin: 24/26 (92.31%),,,,,,24.0,26.0,92.31,75.86,97.86
Kumburu2017-Tanzania-KCMC-2013-2015-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella spp. / ampicillin: 24/26 (92.31%),,,,,,24.0,26.0,92.31,75.86,97.86
